0.11546,8.2576,5.2461,0.89198,1.232,0,0.19873,1.0631,0.87633
0.10733,6.6202,5.1999,0.84226,1.2321,0,0.23767,1.2671,0.82953
0.098551,7.3307,5.2501,0.69996,1.1491,0,0.40814,1.3167,0.61969
0.12815,9.6035,4.9124,0.75042,1.2614,0,0.27847,1.3383,0.60844
0.10132,1.1323,4.2766,0.56885,0.97939,0,0.56019,1.4001,0.61222
0.24935,0.80273,4.3944,0.79911,1.6733,0,0.37306,1.6669,1.1176
0.21956,0.71502,4.4885,0.72878,1.7414,0,0.44883,1.879,1.0601
0.22309,0.70691,4.4653,0.79618,1.6709,0,0.42275,1.7583,1.1164
0.26195,0.87936,4.5477,0.68619,1.5318,0,0.54392,1.9969,1.1234
0.23205,1.0678,4.6989,0.60863,1.4608,0,0.60025,2.0006,1.091
0.1616,6.0256,4.2997,0.56878,1.6182,0,0.53346,1.6904,0.91764
0.20072,0.52041,4.6646,0.69498,1.2925,0,0.60106,1.5478,1.0314
0.17183,0.39982,4.5841,0.68105,1.3304,0,0.633,1.5187,0.97544
0.21306,0.36414,4.5934,0.78832,1.3693,0,0.55389,1.4191,1.0543
0.22002,0.86607,4.5754,0.68418,1.5898,0,0.54398,1.8343,1.0879
0.24528,0.73674,4.5727,0.78359,1.7,0,0.4431,1.8365,1.1664
0.22145,1.2126,4.49,0.68471,2.0083,0,0.38851,2.9719,0.94335
0.25829,0.92255,4.6702,0.5876,1.7356,0,0.58684,2.1572,1.0815
0.228,0.90365,4.6924,0.58036,1.5909,0,0.58965,2.1032,1.0333
0.23313,0.53807,4.7188,0.60952,1.6779,0,0.54844,2.1696,1.0932
0.15939,1.3218,4.2634,0.86864,2.2204,0,0.059804,0.53431,0.44516
0.1792,0.2829,4.57,0.61345,1.0582,0,0.64069,1.2589,0.78803
0.11665,0.73434,4.3689,0.57578,1.5104,0,0.57459,1.5265,0.71976
0.16379,0.59339,4.391,0.60298,1.4387,0,0.52426,1.5192,0.74977
0.16313,1.0316,4.3789,0.73317,1.5614,0,0.32531,1.9284,0.69416
0.15774,1.1318,4.3274,0.62803,1.6846,0,0.41463,1.6267,0.65446
0.13404,4.822,3.8855,0.8676,1.56,0,0.21744,0.78981,0.91278
0.16699,15,3.8329,0.75349,1.6303,0,0.1877,1.0077,0.97248
0.16629,0.93254,4.5168,0.69416,1.4955,0,0.37151,2.0314,0.78035
0.19934,0.72393,4.4411,0.8699,1.5947,0,0.2408,1.7008,1.1668
0.15544,0.66029,4.6315,0.67069,1.1112,0,0.59537,1.5946,0.91366
0.15841,0.81221,4.5365,0.68552,1.281,0,0.51149,1.7491,0.90431
0.16096,0.49849,4.5758,0.85893,1.317,0,0.37623,1.4915,1.0291
0.14653,0.54916,4.5937,0.81007,1.3128,0,0.38815,1.5596,0.91649
0.091784,0.91212,4.4801,0.70252,1.2844,0,0.46498,1.544,0.87165
0.20422,0.28316,4.6931,0.73466,1.7594,0,0.40379,1.1832,0.81703
0.13989,0.36942,4.3202,0.82269,1.5076,0,0.19759,1.584,0.91897
0.13202,0.99144,4.3759,0.66673,1.0989,0,0.46764,1.261,0.55325
0.13091,1.7514,4.4326,0.559,1.1841,0,0.52467,1.3464,0.55055
0.13512,1.3128,4.4052,0.5544,1.0897,0,0.57608,1.4795,0.57293
0.14048,1.0594,4.272,0.76344,1.1748,0,0.36523,1.216,0.58467
0.11392,1.2678,4.5503,0.40047,1.0561,0,0.69043,1.448,0.51585
0.076924,14.784,3.8716,0.92589,1.4972,0,0.098393,0.25402,0.33783
0.10204,1.3791,4.4228,0.81547,1.1871,0,0.25266,1.322,0.62827
0.087684,8.9753,5.1926,0.7876,1.1047,0,0.29347,1.2435,0.66787
0.1612,1.1193,4.4848,0.78452,1.2118,0,0.2898,1.6948,0.71748
0.10975,1.5105,4.5206,0.80653,1.1714,0,0.33692,1.3571,0.72676
0.18037,1.1384,4.3229,0.81552,1.3428,0,0.2316,1.9611,0.58044
0.11234,8.31,4.3157,0.87952,1.3065,0,0.18112,1.0465,0.80386
0.12514,1.2938,4.5072,0.40488,0.95638,0,0.67622,1.4949,0.51492
0.22477,0.64099,4.4989,0.78069,1.6824,0,0.38932,1.7859,1.1177
0.22832,0.56071,4.3406,0.8916,1.9263,0,0.28505,1.5009,1.2161
0.26639,0.59605,4.5316,0.74817,1.6918,0,0.46916,1.8629,1.0774
0.2504,0.84943,4.6512,0.60519,1.3663,0,0.63833,2.0177,1.0796
0.24249,0.96657,4.7027,0.62139,1.4309,0,0.61754,1.9587,1.0944
0.19918,2.3692,4.6677,0.57224,1.5153,0,0.59282,1.9675,0.96583
0.21619,0.64379,4.7012,0.59794,1.4039,0,0.63032,1.7951,0.99682
0.1821,0.29254,4.5345,0.74024,1.2674,0,0.59271,1.3443,0.97421
0.18875,0.30901,4.6559,0.67342,1.3784,0,0.59287,1.4832,0.98572
0.19857,0.76285,4.5816,0.62624,1.5954,0,0.58152,1.8309,1.056
0.26672,0.70698,4.6068,0.7377,1.6628,0,0.47362,1.8522,1.1246
0.23292,1.2136,4.5006,0.67195,1.9829,0,0.41043,2.6808,0.9487
0.262,0.80055,4.6862,0.63885,1.6845,0,0.56725,1.9724,1.1213
0.25173,0.65775,4.6798,0.6426,1.5063,0,0.59678,1.8512,1.0958
0.2478,0.76849,4.7971,0.48231,1.6853,0,0.63041,2.3322,1.0238
0.13565,0.5742,4.4238,0.69018,1.2191,0,0.47669,1.2865,0.70903
0.13027,0.20084,4.5259,0.71607,0.92533,0,0.67408,1.0314,0.77199
0.13799,0.49295,4.4205,0.63168,1.3889,0,0.59084,1.2836,0.7837
0.16488,0.65838,4.4725,0.50234,1.5251,0,0.59611,1.7256,0.72329
0.15482,1.2544,4.1165,0.93185,1.8046,0,0.10944,1.151,1.0555
0.15914,1.3908,4.3618,0.48804,1.6568,0,0.52748,1.8707,0.55005
0.14025,2.0184,4.4827,0.45202,1.1719,0,0.59976,1.8445,0.6631
0.096025,12.371,4.431,0.72343,1.5627,0,0.28603,1.3796,0.92252
0.14909,0.95456,4.5809,0.75478,1.4232,0,0.3419,1.8954,0.98155
0.17387,0.95504,4.5703,0.645,1.5959,0,0.38278,2.353,0.76755
0.16726,0.30334,4.5485,0.80632,1.0824,0,0.51701,1.3248,0.94871
0.18759,0.79597,4.6854,0.63778,1.4298,0,0.48481,1.9639,0.85747
0.10952,0.42753,4.5557,0.8192,1.194,0,0.4425,1.317,0.98331
0.16919,0.65374,4.685,0.77428,1.2767,0,0.45771,1.5346,0.91812
0.10503,0.68014,4.5678,0.6902,1.1454,0,0.534,1.461,0.83988
0.12585,0.21923,4.7227,0.77304,1.2733,0,0.45591,1.23,0.85253
0.12336,0.75464,4.2646,0.89105,1.2951,0,0.17442,1.6143,0.88147
0.1289,1.3165,4.3103,0.77601,1.3017,0,0.28431,1.4477,0.57714
0.10336,1.2581,4.2958,0.63648,1.2538,0,0.45507,1.3188,0.52392
0.12516,1.381,4.3647,0.57596,1.3002,0,0.47804,1.5675,0.509
0.13443,1.4152,4.1618,0.84457,1.3086,0,0.24579,1.2189,0.63277
0.11755,1.2887,4.4724,0.5147,1.1032,0,0.56705,1.4217,0.52975
0.11108,10.714,3.874,0.9071,1.4806,0,0.057218,0.21138,0.36377
0.080357,1.9687,4.3622,0.80315,1.2755,0,0.16555,1.9657,0.41472
0.087493,15,4.4438,0.66825,1.0112,0,0.40231,1.1791,0.60375
0.15218,0.86799,4.4136,0.72094,1.1303,0,0.38805,1.4041,0.64895
0.11077,1.0877,4.4853,0.76835,1.1428,0,0.38305,1.3288,0.68314
0.17457,0.94031,4.2574,0.93433,1.4698,0,0.075733,3.451,1.1969
0.098904,4.1685,4.3322,0.78152,1.3757,0,0.23665,1.9469,0.6227
0.13784,1.2559,4.3503,0.75839,1.4045,0,0.22474,1.9951,0.40748
0.1866,0.2573,4.3106,0.82879,1.1738,0,0.28863,1.035,0.61614
0.23371,0.49933,4.5269,0.79558,1.6154,0,0.4096,1.6831,1.1504
0.20442,0.47597,4.3398,0.89255,1.8097,0,0.30463,1.4768,1.1736
0.24,0.47633,4.5047,0.80578,1.602,0,0.46396,1.489,1.0642
0.21809,0.83847,4.6133,0.62241,1.3959,0,0.61984,1.9563,1.0501
0.24429,0.92324,4.6661,0.64745,1.5017,0,0.59289,1.98,1.1017
0.20576,1.5994,4.661,0.58358,1.4006,0,0.62071,1.9904,0.97538
0.23616,0.64972,4.6866,0.59288,1.3957,0,0.64269,1.7942,0.95633
0.22388,0.27865,4.5064,0.81517,1.2761,0,0.53376,1.2373,1.0466
0.18583,0.41408,4.5902,0.7196,1.7453,0,0.4232,1.6671,1.0139
0.18638,0.55562,4.5543,0.66746,1.7118,0,0.52813,1.7842,1.0547
0.24931,0.56233,4.5557,0.76977,1.5933,0,0.46846,1.7248,1.116
0.24796,0.87934,4.5203,0.68928,1.7757,0,0.46235,2.1658,1.036
0.25996,0.67431,4.6498,0.68568,1.6154,0,0.53476,1.8116,1.1172
0.24508,0.51942,4.6593,0.68407,1.4035,0,0.60735,1.6523,1.1024
0.22331,0.94722,4.6803,0.57445,1.6704,0,0.57906,2.0603,1.0603
0.075322,0.36949,4.2772,0.87949,1.0758,0,0.41676,0.9092,0.82704
0.090102,0.20572,4.4135,0.75273,0.93164,0,0.64145,1.0193,0.79906
0.12728,0.38647,4.4768,0.65176,1.1488,0,0.63217,1.1164,0.79737
0.17052,0.74427,4.3701,0.77496,1.684,0,0.35333,1.4521,0.82037
0.1407,1.1234,4.0921,0.90692,1.7531,0,0.15678,1.2937,0.90813
0.16443,1.1589,4.3066,0.86619,1.6696,0,0.20975,1.5284,0.92879
0.12006,5.1655,4.1056,0.80773,1.7704,0,0.14837,0.87004,0.63608
0.12529,1.2751,4.6069,0.71505,1.5033,0,0.37328,1.5124,0.8757
0.14728,1.1405,4.499,0.74793,1.5445,0,0.30116,2.0525,1.0583
0.16458,1.2566,4.7246,0.54384,1.5877,0,0.47295,2.3063,0.70952
0.12754,0.44145,4.4678,0.82791,1.1115,0,0.45766,1.37,0.94792
0.17703,0.9274,4.6916,0.63702,1.477,0,0.45726,2.1094,0.8377
0.13822,0.8585,4.5653,0.68943,1.2945,0,0.48511,1.721,0.91419
0.17964,0.94624,4.6824,0.73145,1.3769,0,0.45825,1.6805,0.9355
0.14682,0.50657,4.6576,0.64839,1.1626,0,0.57576,1.4352,0.80591
0.13178,0.55097,4.5762,0.80537,1.3921,0,0.34019,1.5984,0.9762
0.099762,0.93934,4.2538,0.88195,1.1306,0,0.24378,1.3314,0.72492
0.1182,1.2057,4.2977,0.40281,1.3138,0,0.55213,1.9054,0.2369
0.099881,1.2943,4.1477,0.80095,1.8065,0,0.16765,1.0076,0.12354
0.10524,1.0129,4.3155,0.60042,1.5332,0,0.40105,1.5211,0.43326
0.14208,0.99146,4.1979,0.71032,1.3224,0,0.36932,1.439,0.55185
0.12615,0.86931,4.3998,0.63731,1.1802,0,0.44182,1.4168,0.55969
0.11114,5.6196,4.6543,0.70902,1.1995,0,0.34429,1.4497,0.56624
0.070178,1.3934,4.3797,0.79116,1.1776,0,0.23443,1.4196,0.50611
0.10056,2.7499,4.5293,0.54239,1.089,0,0.48888,1.5524,0.5052
0.12496,1.0109,4.3723,0.71846,1.1104,0,0.42966,1.3127,0.63069
0.11234,2.8635,4.4325,0.61477,1.2083,0,0.46828,1.4957,0.58123
0.14178,1.188,4.2773,0.89977,1.4124,0,0.11411,2.6419,0.92819
0.12309,1.5346,4.313,0.76814,1.3482,0,0.25727,2.2579,0.61809
0.14807,0.88717,4.3593,0.93221,1.4951,0,0.067212,3.112,1.3712
0.12081,0.65094,4.3277,0.73944,1.2453,0,0.29018,1.3652,0.54835
0.27196,0.69198,4.6797,0.60631,1.0542,0,0.70128,1.5821,0.95381
0.22049,0.52974,4.521,0.81909,1.5311,0,0.4272,1.565,1.151
0.18175,0.63889,4.535,0.72356,1.5256,0,0.52324,1.691,1.0296
0.2028,0.41543,4.5831,0.79341,1.4577,0,0.52873,1.4236,1.0527
0.20218,0.7588,4.5498,0.71647,1.5046,0,0.53029,1.8062,1.0636
0.23557,0.87602,4.6132,0.66675,1.5977,0,0.55235,2.0176,1.1141
0.21451,1.3504,4.3978,0.80194,1.8146,0,0.35571,1.9519,1.0512
0.22007,0.73711,4.6137,0.65857,1.4261,0,0.59032,1.7716,0.97872
0.23226,0.40781,4.5403,0.78552,1.3119,0,0.54744,1.3543,1.0494
0.18662,0.70554,4.4559,0.78756,1.8777,0,0.35324,1.6637,1.087
0.20213,0.43405,4.5296,0.7823,1.7912,0,0.42113,1.6553,1.0898
0.20775,0.45659,4.4866,0.81312,1.5575,0,0.45711,1.57,1.1208
0.23696,0.62392,4.5146,0.74646,1.5736,0,0.4844,1.7828,1.0893
0.25506,0.64521,4.6132,0.6856,1.5576,0,0.54485,1.7971,1.0919
0.22561,0.58056,4.6404,0.66214,1.3701,0,0.62193,1.6684,1.0638
0.18693,0.797,4.5481,0.65552,1.5177,0,0.54957,1.8378,1.0541
0.097049,0.31814,4.5097,0.81739,1.1581,0,0.43872,1.0891,0.84279
0.099055,0.33209,4.587,0.67071,1.0828,0,0.62284,1.2269,0.82135
0.097375,0.45403,4.3009,0.61732,1.1204,0,0.64975,1.1417,0.77037
0.16624,0.63769,4.5997,0.64506,1.4711,0,0.53563,1.4074,0.78819
0.13358,0.81495,4.4101,0.62149,1.393,0,0.54046,1.4603,0.76358
0.17751,0.73891,4.3885,0.88618,1.4836,0,0.2581,1.264,0.99507
0.12588,6.5268,4.1453,0.72076,1.7217,0,0.25009,1.0394,0.60076
0.11523,1.318,4.4968,0.67981,1.4811,0,0.40091,1.6278,0.83593
0.15386,0.81199,4.3311,0.71916,1.6748,0,0.22144,4.1299,0.78614
0.17547,1.1368,4.7354,0.64837,1.5578,0,0.43551,1.843,0.82159
0.090905,0.84244,4.4194,0.80486,1.2245,0,0.39772,1.4697,0.90425
0.1269,1.1656,4.5423,0.68924,1.2925,0,0.50028,1.7513,0.8709
0.15817,1.4041,4.6317,0.53084,1.3944,0,0.51879,2.4393,0.66119
0.15237,1.073,4.5533,0.75276,1.495,0,0.37791,1.7887,0.97734
0.17197,0.56129,4.6045,0.6303,1.3431,0,0.51469,1.6873,0.78013
0.11488,1.2966,4.2313,0.4,3.9715,0,0.53784,1.3161,-0.24617
0.078262,0.62271,4.4353,0.82165,1.1113,0,0.30038,1.1993,0.67032
0.11659,0.93092,4.1824,0.84565,1.6923,0,0.084538,2.3051,0.36446
0.11586,1.8712,4.3049,0.8966,1.8729,0,0.084533,0.31416,0.34666
0.088989,0.66864,4.4141,0.50091,1.369,0,0.549,1.4607,0.53063
0.13165,0.76592,4.409,0.44806,1.1325,0,0.67928,1.3868,0.5705
0.11933,0.93432,4.4324,0.59981,1.3054,0,0.4591,1.4643,0.50831
0.1129,2.3375,4.4039,0.74963,1.0813,0,0.39475,1.2837,0.65265
0.11418,0.30728,4.9075,0.50021,0.80968,0,0.66991,1.159,0.53421
0.11039,0.68797,4.5626,0.53516,0.91772,0,0.5555,1.4298,0.54807
0.095563,1.0283,4.5191,0.58633,1.0212,0,0.59458,1.3034,0.59836
0.11426,10.429,4.1358,0.50059,1.0836,0,0.55487,1.3419,0.58587
0.11647,1.4644,4.2811,0.90071,1.4047,0,0.12019,2.0099,0.88501
0.13779,1.1646,4.4428,0.47917,1.0339,0,0.60934,1.6543,0.5284
0.13205,1.2408,4.4996,0.5433,1.0774,0,0.56485,1.5805,0.5788
0.10021,0.2324,4.5967,0.72545,0.9032,0,0.51243,0.89389,0.58941
0.2735,0.86218,4.5908,0.65837,1.1704,0,0.61147,1.768,0.93717
0.17828,0.63708,4.4932,0.80174,1.5327,0,0.44983,1.5442,1.1213
0.18616,0.83668,4.649,0.7035,1.3781,0,0.59232,1.6743,1.0573
0.2206,0.64131,4.6011,0.7565,1.6708,0,0.4875,1.8173,1.0644
0.22659,0.65291,4.5829,0.72746,1.5776,0,0.51497,1.765,1.0551
0.22294,0.85579,4.4912,0.78365,1.805,0,0.40967,1.873,1.1797
0.2398,0.97799,4.3663,0.80502,1.9626,0,0.33229,1.922,1.0268
0.18893,0.84761,4.491,0.73621,1.5363,0,0.51062,1.784,1.0557
0.20677,0.4751,4.623,0.66858,1.2636,0,0.66047,1.452,0.97636
0.19161,0.50265,4.5626,0.74453,1.4153,0,0.55734,1.507,1.0344
0.21361,0.38286,4.5283,0.84835,1.6784,0,0.38487,1.4534,1.0876
0.19694,0.54108,4.4824,0.77701,1.6127,0,0.46114,1.6426,1.0944
0.2081,0.56289,4.5811,0.70472,1.4323,0,0.5616,1.6502,1.0476
0.23695,0.72593,4.5921,0.62867,1.5173,0,0.60095,1.9215,1.0613
0.22907,0.6912,4.6516,0.62425,1.4701,0,0.61281,1.7994,1.0226
