0.70744,0.2831,0.38503,0.15275,2.0539,2.8131,2.614,1.6828,0,4.3276,1.1939,5.8729
0.64987,0.30645,0.44201,0.16742,2.0618,3.0514,2.6713,1.7783,0,4.4165,1.2039,5.9545
0.61987,0.34773,0.50225,0.21225,2.1049,3.0156,2.7561,1.926,0,4.4476,1.3143,6.0354
0.65157,0.36791,0.43843,0.21089,2.3678,3.1444,2.8726,2.1422,0,4.4799,1.3806,6.0622
0.66708,0.40064,0.43765,0.24342,2.5351,3.043,2.9118,2.0252,0,4.499,1.4989,6.1028
0.60531,0.42369,0.53701,0.29072,2.2475,3.0731,2.9489,2.0027,0,4.4948,1.4909,6.1704
0.70756,0.24231,0.3676,0.066082,1.9499,2.5755,2.441,1.5733,0,4.284,1.0544,5.7167
0.72524,0.26445,0.39101,0.10305,1.9249,2.2718,2.4576,1.4268,0,4.2238,1.1899,5.5807
0.72844,0.3183,0.38359,0.098751,1.9577,2.3433,2.4792,1.4177,0,4.318,1.2517,6.0174
0.68629,0.3661,0.42059,0.09737,2.1918,3.0207,2.5164,1.3599,0,4.386,1.2897,5.9294
0.70233,0.37105,0.37506,0.1148,2.4161,3.0099,2.7736,1.9723,0,4.3417,1.3388,5.8802
0.56808,0.39546,0.57009,0.17622,2.0058,2.6886,2.7765,1.767,0,4.4884,1.3775,6.054
0.65038,0.44448,0.4704,0.15801,2.4136,3.0964,2.8728,1.9467,0,4.4996,1.4996,6.1437
0.60857,0.4676,0.48132,0.20576,2.5432,3.3913,3.0179,2.2411,0,4.499,1.4986,6.3567
0.56561,0.48865,0.51214,0.23582,2.5829,3.6156,3.0952,2.4773,0,4.5004,1.4989,6.3092
0.72701,0.33655,0.40677,0.041527,2.1819,2.5472,2.7429,0.83507,0,4.4112,1.411,6.0503
0.6469,0.36213,0.48678,0.071244,2.1159,2.7559,2.6362,1.4691,0,4.3391,1.3386,5.6807
0.65559,0.4185,0.48078,0.073383,2.3059,2.6927,2.9578,1.3441,0,4.4807,1.4805,6.1911
0.57982,0.41371,0.51543,0.12057,2.3475,3.1188,2.9396,2.1404,0,4.3711,1.3694,5.8708
0.60755,0.47433,0.4911,0.10716,2.5467,3.1078,3.1671,1.9148,0,4.5249,1.4989,6.1991
0.62736,0.51319,0.43628,0.10358,2.7919,3.7084,2.9945,2.3067,0,4.5009,1.4992,6.2509
0.63931,0.54936,0.40269,0.11473,2.9785,3.801,3.0579,2.3217,0,4.5002,1.5,6.2882
0.67604,0.57813,0.30726,0.11381,3.4522,4.0271,3.3993,1.9315,0,4.5,1.4999,6.4605
0.6932,0.28573,0.36612,0.027724,2.0076,2.7059,2.55,0.23052,0,4.329,1.1512,6.1125
0.66245,0.29036,0.3976,0.069737,2.1516,3.0816,2.5612,2.5561,0,4.1811,1.17,5.4054
0.67928,0.36417,0.3855,0.048065,2.2168,2.9986,2.5911,1.4108,0,4.3835,1.2906,6.0665
0.60807,0.3653,0.51396,0.1059,2.0743,2.8509,2.7171,1.9002,0,4.334,1.334,5.4412
0.68052,0.46399,0.44805,0.05972,2.3131,3.0771,2.7387,1.4427,0,4.5,1.5,6.364
0.55682,0.41168,0.54615,0.15417,2.2428,3.1569,3.0519,2.7919,0,4.449,1.4459,5.878
0.63598,0.51551,0.44956,0.080582,2.5523,3.5671,2.8975,2.387,0,4.5,1.5,5.9401
0.63001,0.55601,0.42063,0.10789,2.7789,3.7928,2.9397,2.391,0,4.5007,1.5,6.2541
0.72536,0.5952,0.26675,0.058694,3.3389,3.9235,3.2839,1.1052,0,4.5,1.5,6.4187
0.68101,0.41711,0.40778,0.013006,2.3629,2.9873,2.9262,0.29279,0,4.5,1.5,6.5778
0.58628,0.43423,0.51104,0.082811,2.3656,3.2048,2.9984,2.2773,0,4.477,1.4766,5.7719
0.67148,0.49355,0.3776,0.036888,2.7208,3.4239,3.1118,1.2667,0,4.5,1.5,6.4359
0.59824,0.52149,0.44473,0.071184,2.7127,3.6445,3.1292,1.9969,0,4.4999,1.4999,5.8233
0.69082,0.57395,0.3002,0.036217,3.3827,3.7496,3.469,1.2223,0,4.5,1.5,6.4277
0.61909,0.57849,0.37168,0.10582,3.1695,4.0051,3.2612,2.3595,0,4.5012,1.5,6.2414
0.7043,0.6189,0.21925,0.052767,3.9265,4.3407,3.4733,1.9888,0,4.5,1.5,6.5744
0.79533,0.61967,0.079573,0.027071,4.5543,4.5973,4.0167,1.0932,0,4.5001,1.5,6.5989
0.70435,0.61283,0.17137,0.13193,4.329,4.7316,3.6872,3.0984,0,4.5008,1.5,6.6
0.68512,0.41199,0.39109,0.010217,2.4311,2.942,3.0427,0.25064,0,4.5,1.5,6.5849
0.63477,0.4599,0.45972,0.044357,2.4439,3.1992,2.9322,1.779,0,4.4996,1.4996,5.9387
0.60323,0.4833,0.47319,0.075147,2.5129,3.3862,2.9588,2.0352,0,4.4995,1.4995,6.1746
0.60474,0.52155,0.43981,0.067912,2.7457,3.5718,3.1692,1.9612,0,4.5,1.5,5.8525
0.64883,0.57228,0.3562,0.06421,3.1845,3.7948,3.2971,1.8584,0,4.5002,1.5,6.2365
0.61947,0.57578,0.36576,0.1033,3.1949,3.9861,3.3037,2.3572,0,4.5003,1.5,6.2664
0.74681,0.59137,0.16773,0.029542,4.2188,4.194,4.2906,0.90053,0,4.5,1.5,6.6
0.78073,0.61863,0.092957,0.034321,4.5054,4.6115,3.9126,1.3056,0,4.5006,1.5,6.5999
0.7058,0.61382,0.16836,0.12742,4.3264,4.7296,3.588,3.1192,0,4.5003,1.4999,6.6
